t,EKG
0.070349993,0.226
0.070399993,0.226
0.070449993,0.226
0.070499993,0.226
0.070549993,0.226
0.070599993,0.226
0.070649993,0.226
0.070699993,0.226
0.070749993,0.226
0.070799993,0.226
0.070849993,0.226
0.070899993,0.226
0.070949993,0.225
0.070999993,0.225
0.071049993,0.225
0.071099993,0.225
0.071149993,0.224
0.071199993,0.224
0.071249993,0.224
0.071299993,0.224
0.071349993,0.224
0.071399993,0.224
0.071449993,0.224
0.071499993,0.224
0.071549993,0.224
0.071599993,0.223
0.071649993,0.223
0.071699993,0.223
0.071749993,0.223
0.071799993,0.223
0.071849993,0.223
0.071899993,0.222
0.071949993,0.222
0.071999993,0.222
0.072049993,0.222
0.072099993,0.222
0.072149993,0.222
0.072199993,0.222
0.072249993,0.221
0.072299993,0.221
0.072349993,0.221
0.072399993,0.22
0.072449993,0.22
0.072499993,0.22
0.072549993,0.219
0.072599993,0.219
0.072649993,0.219
0.072699993,0.219
0.072749993,0.219
0.072799993,0.219
0.072849993,0.218
0.072899993,0.218
0.072949993,0.218
0.072999993,0.217
0.073049993,0.217
0.073099993,0.217
0.073149993,0.216
0.073199993,0.216
0.073249993,0.215
0.073299993,0.215
0.073349993,0.215
0.073399993,0.215
0.073449993,0.214
0.073499993,0.214
0.073549993,0.214
0.073599993,0.214
0.073649993,0.213
0.073699993,0.213
0.073749993,0.213
0.073799993,0.212
0.073849993,0.212
0.073899993,0.212
0.073949993,0.211
0.073999993,0.211
0.074049993,0.211
0.074099993,0.211
0.074149993,0.21
0.074199993,0.21
0.074249993,0.21
0.074299993,0.209
0.074349993,0.209
0.074399993,0.209
0.074449993,0.209
0.074499993,0.208
0.074549993,0.208
0.074599993,0.208
0.074649993,0.207
0.074699993,0.207
0.074749993,0.207
0.074799993,0.207
0.074849993,0.206
0.074899993,0.206
0.074949993,0.206
0.074999993,0.205
0.075049993,0.205
0.075099993,0.204
0.075149993,0.204
0.075199993,0.203
0.075249993,0.203
0.075299993,0.202
0.075349993,0.202
0.075399993,0.201
0.075449993,0.2
0.075499993,0.2
0.075549993,0.199
0.075599993,0.198
0.075649993,0.198
0.075699993,0.197
0.075749993,0.197
0.075799993,0.196
0.075849993,0.196
0.075899993,0.195
0.075949993,0.195
0.075999993,0.194
0.076049993,0.194
0.076099993,0.193
0.076149993,0.193
0.076199993,0.193
0.076249993,0.192
0.076299993,0.192
0.076349993,0.191
0.076399993,0.191
0.076449993,0.19
0.076499993,0.19
0.076549992,0.19
0.076599992,0.189
0.076649992,0.189
0.076699992,0.189
0.076749992,0.188
0.076799992,0.188
0.076849992,0.188
0.076899992,0.187
0.076949992,0.187
0.076999992,0.186
0.077049992,0.186
0.077099992,0.185
0.077149992,0.185
0.077199992,0.184
0.077249992,0.184
0.077299992,0.183
0.077349992,0.183
0.077399992,0.183
0.077449992,0.182
0.077499992,0.182
0.077549992,0.182
0.077599992,0.181
0.077649992,0.181
0.077699992,0.181
0.077749992,0.18
0.077799992,0.18
0.077849992,0.18
0.077899992,0.18
0.077949992,0.18
0.077999992,0.18
0.078049992,0.18
0.078099992,0.18
0.078149992,0.18
0.078199992,0.18
0.078249992,0.179
0.078299992,0.179
0.078349992,0.179
0.078399992,0.178
0.078449992,0.178
0.078499992,0.178
0.078549992,0.177
0.078599992,0.177
0.078649992,0.177
0.078699992,0.176
0.078749992,0.176
0.078799992,0.176
0.078849992,0.175
0.078899992,0.175
0.078949992,0.175
0.078999992,0.175
0.079049992,0.174
0.079099992,0.174
0.079149992,0.174
0.079199992,0.174
0.079249992,0.173
0.079299992,0.173
0.079349992,0.173
0.079399992,0.173
0.079449992,0.173
0.079499992,0.173
0.079549992,0.173
0.079599992,0.173
0.079649992,0.173
0.079699992,0.172
0.079749992,0.172
0.079799992,0.172
0.079849992,0.171
0.079899992,0.171
0.079949992,0.171
0.079999992,0.17
0.080049992,0.17
0.080099992,0.17
0.080149992,0.17
0.080199992,0.17
0.080249992,0.17
0.080299992,0.169
0.080349992,0.169
0.080399992,0.169
0.080449992,0.168
0.080499992,0.168
0.080549992,0.168
0.080599992,0.168
0.080649992,0.167
0.080699992,0.167
0.080749992,0.167
0.080799992,0.166
0.080849992,0.166
0.080899992,0.166
0.080949992,0.165
0.080999992,0.165
0.081049992,0.165
0.081099992,0.165
0.081149992,0.165
0.081199992,0.165
0.081249992,0.165
0.081299992,0.165
0.081349992,0.165
0.081399992,0.165
0.081449992,0.164
0.081499992,0.164
0.081549992,0.164
0.081599992,0.164
0.081649992,0.164
0.081699992,0.164
0.081749992,0.164
0.081799992,0.164
0.081849992,0.164
0.081899992,0.163
0.081949992,0.163
0.081999992,0.163
0.082049992,0.162
0.082099992,0.162
0.082149992,0.162
0.082199992,0.161
0.082249992,0.161
0.082299992,0.161
0.082349992,0.161
0.082399992,0.161
0.082449992,0.161
0.082499992,0.161
0.082549992,0.161
0.082599992,0.161
0.082649992,0.161
0.082699992,0.161
0.082749992,0.161
0.082799992,0.161
0.082849992,0.161
0.082899992,0.16
0.082949992,0.16
0.082999992,0.16
0.083049992,0.16
0.083099992,0.16
0.083149992,0.16
0.083199992,0.16
0.083249992,0.16
0.083299992,0.159
0.083349992,0.159
0.083399992,0.159
0.083449992,0.159
0.083499992,0.159
0.083549992,0.159
0.083599992,0.159
0.083649992,0.159
0.083699992,0.159
0.083749992,0.159
0.083799992,0.159
0.083849992,0.159
0.083899992,0.159
0.083949992,0.159
0.083999992,0.159
0.084049992,0.159
0.084099992,0.16
0.084149992,0.16
0.084199992,0.16
0.084249992,0.16
0.084299992,0.16
0.084349992,0.159
0.084399992,0.159
0.084449992,0.159
0.084499992,0.159
0.084549992,0.159
0.084599992,0.16
0.084649992,0.16
0.084699992,0.16
0.084749992,0.16
0.084799992,0.16
0.084849992,0.16
0.084899992,0.16
0.084949992,0.161
0.084999992,0.161
0.085049992,0.162
0.085099992,0.162
0.085149992,0.162
0.085199992,0.162
0.085249992,0.163
0.085299992,0.163
0.085349992,0.163
0.085399992,0.164
0.085449992,0.164
0.085499992,0.164
0.085549992,0.164
0.085599992,0.164
0.085649992,0.164
0.085699992,0.164
0.085749992,0.164
0.085799992,0.164
0.085849992,0.163
0.085899992,0.163
0.085949992,0.164
0.085999992,0.164
0.086049992,0.164
0.086099992,0.164
0.086149992,0.164
0.086199992,0.164
0.086249992,0.164
0.086299992,0.164
0.086349992,0.165
0.086399992,0.165
0.086449992,0.165
0.086499992,0.165
0.086549992,0.165
0.086599992,0.165
0.086649992,0.165
0.086699992,0.165
0.086749991,0.165
0.086799991,0.164
0.086849991,0.164
0.086899991,0.164
0.086949991,0.163
0.086999991,0.163
0.087049991,0.163
0.087099991,0.163
0.087149991,0.163
0.087199991,0.163
0.087249991,0.163
0.087299991,0.163
0.087349991,0.163
0.087399991,0.163
0.087449991,0.163
0.087499991,0.163
0.087549991,0.163
0.087599991,0.162
0.087649991,0.162
0.087699991,0.162
0.087749991,0.162
0.087799991,0.162
0.087849991,0.161
0.087899991,0.161
0.087949991,0.161
0.087999991,0.16
0.088049991,0.16
0.088099991,0.16
0.088149991,0.159
0.088199991,0.159
0.088249991,0.159
0.088299991,0.159
0.088349991,0.159
0.088399991,0.158
0.088449991,0.158
0.088499991,0.158
0.088549991,0.158
0.088599991,0.157
0.088649991,0.157
0.088699991,0.157
0.088749991,0.156
0.088799991,0.156
0.088849991,0.156
0.088899991,0.156
0.088949991,0.156
0.088999991,0.156
0.089049991,0.155
0.089099991,0.155
0.089149991,0.155
0.089199991,0.154
0.089249991,0.154
0.089299991,0.153
0.089349991,0.153
0.089399991,0.152
0.089449991,0.152
0.089499991,0.151
0.089549991,0.151
0.089599991,0.151
0.089649991,0.151
0.089699991,0.15
0.089749991,0.15
0.089799991,0.15
0.089849991,0.149
0.089899991,0.149
0.089949991,0.148
0.089999991,0.148
0.090049991,0.147
0.090099991,0.147
0.090149991,0.146
0.090199991,0.145
0.090249991,0.145
0.090299991,0.144
0.090349991,0.143
0.090399991,0.143
0.090449991,0.142
0.090499991,0.142
0.090549991,0.141
0.090599991,0.14
0.090649991,0.14
0.090699991,0.139
0.090749991,0.138
0.090799991,0.137
0.090849991,0.136
0.090899991,0.136
0.090949991,0.135
0.090999991,0.134
0.091049991,0.134
0.091099991,0.133
0.091149991,0.133
0.091199991,0.132
0.091249991,0.132
0.091299991,0.131
0.091349991,0.13
0.091399991,0.13
0.091449991,0.129
0.091499991,0.128
0.091549991,0.128
0.091599991,0.127
0.091649991,0.126
0.091699991,0.125
0.091749991,0.124
0.091799991,0.123
0.091849991,0.122
0.091899991,0.121
0.091949991,0.12
0.091999991,0.12
0.092049991,0.119
0.092099991,0.118
0.092149991,0.117
0.092199991,0.116
0.092249991,0.115
0.092299991,0.114
0.092349991,0.113
0.092399991,0.113
0.092449991,0.112
0.092499991,0.111
0.092549991,0.11
0.092599991,0.11
0.092649991,0.109
0.092699991,0.108
0.092749991,0.107
0.092799991,0.106
0.092849991,0.105
0.092899991,0.104
0.092949991,0.103
0.092999991,0.102
0.093049991,0.101
0.093099991,0.1
0.093149991,0.099
0.093199991,0.097
0.093249991,0.096
0.093299991,0.095
0.093349991,0.094
0.093399991,0.092
0.093449991,0.092
0.093499991,0.091
0.093549991,0.09
0.093599991,0.089
0.093649991,0.088
0.093699991,0.087
0.093749991,0.086
0.093799991,0.085
0.093849991,0.084
0.093899991,0.083
0.093949991,0.082
0.093999991,0.081
0.094049991,0.08
0.094099991,0.078
0.094149991,0.077
0.094199991,0.076
0.094249991,0.075
0.094299991,0.074
0.094349991,0.073
0.094399991,0.072
0.094449991,0.071
0.094499991,0.069
0.094549991,0.068
0.094599991,0.067
0.094649991,0.065
0.094699991,0.064
0.094749991,0.063
0.094799991,0.062
0.094849991,0.061
0.094899991,0.06
0.094949991,0.059
0.094999991,0.058
0.095049991,0.057
0.095099991,0.056
0.095149991,0.055
0.095199991,0.054
0.095249991,0.053
0.095299991,0.052
0.095349991,0.05
0.095399991,0.049
0.095449991,0.048
0.095499991,0.047
0.095549991,0.046
0.095599991,0.045
0.095649991,0.044
0.095699991,0.043
0.095749991,0.042
0.095799991,0.041
0.095849991,0.04
0.095899991,0.04
0.095949991,0.039
0.095999991,0.038
0.096049991,0.037
0.096099991,0.037
0.096149991,0.036
0.096199991,0.035
0.096249991,0.034
0.096299991,0.033
0.096349991,0.032
0.096399991,0.031
0.096449991,0.03
0.096499991,0.029
0.096549991,0.028
0.096599991,0.027
0.096649991,0.026
0.096699991,0.025
0.096749991,0.025
0.096799991,0.024
0.096849991,0.023
0.096899991,0.022
0.09694999,0.022
0.09699999,0.021
0.09704999,0.021
0.09709999,0.02
0.09714999,0.019
0.09719999,0.019
0.09724999,0.019
0.09729999,0.018
0.09734999,0.018
0.09739999,0.018
0.09744999,0.017
0.09749999,0.017
0.09754999,0.017
0.09759999,0.016
0.09764999,0.016
0.09769999,0.015
0.09774999,0.015
0.09779999,0.014
0.09784999,0.013
0.09789999,0.013
0.09794999,0.012
0.09799999,0.012
0.09804999,0.011
0.09809999,0.011
0.09814999,0.011
0.09819999,0.011
0.09824999,0.01
0.09829999,0.01
0.09834999,0.01
0.09839999,0.01
0.09844999,0.009
0.09849999,0.009
0.09854999,0.009
0.09859999,0.008
0.09864999,0.008
0.09869999,0.008
0.09874999,0.007
0.09879999,0.007
0.09884999,0.007
0.09889999,0.006
0.09894999,0.006
0.09899999,0.005
0.09904999,0.005
0.09909999,0.005
0.09914999,0.004
0.09919999,0.004
0.09924999,0.004
0.09929999,0.003
0.09934999,0.003
0.09939999,0.003
0.09944999,0.002
0.09949999,0.002
0.09954999,0.001
0.09959999,0.001
0.09964999,0.001
0.09969999,0
0.09974999,0
0.09979999,-0.001
0.09984999,-0.001
0.09989999,-0.001
0.09994999,-0.001
0.09999999,-0.002
0.10004999,-0.002
0.10009999,-0.002
0.10014999,-0.002
0.10019999,-0.002
0.10024999,-0.002
0.10029999,-0.003
0.10034999,-0.003
0.10039999,-0.003
0.10044999,-0.003
0.10049999,-0.003
0.10054999,-0.003
0.10059999,-0.003
0.10064999,-0.003
0.10069999,-0.003
0.10074999,-0.003
0.10079999,-0.003
0.10084999,-0.004
0.10089999,-0.003
0.10094999,-0.003
0.10099999,-0.003
0.10104999,-0.003
0.10109999,-0.003
0.10114999,-0.002
0.10119999,-0.002
0.10124999,-0.002
0.10129999,-0.002
0.10134999,-0.002
0.10139999,-0.002
0.10144999,-0.002
0.10149999,-0.001
0.10154999,-0.001
0.10159999,-0.001
0.10164999,-0.001
0.10169999,-0.001
0.10174999,-0.001
0.10179999,0
0.10184999,0
0.10189999,0
0.10194999,0
0.10199999,0
0.10204999,0.001
0.10209999,0.001
0.10214999,0.002
0.10219999,0.002
0.10224999,0.002
0.10229999,0.003
0.10234999,0.003
0.10239999,0.003
0.10244999,0.003
0.10249999,0.003
0.10254999,0.003
0.10259999,0.003
0.10264999,0.003
0.10269999,0.004
0.10274999,0.004
0.10279999,0.004
0.10284999,0.004
0.10289999,0.004
0.10294999,0.004
0.10299999,0.005
0.10304999,0.005
0.10309999,0.005
0.10314999,0.005
0.10319999,0.005
0.10324999,0.005
0.10329999,0.005
0.10334999,0.005
0.10339999,0.006
0.10344999,0.006
0.10349999,0.006
0.10354999,0.006
0.10359999,0.006
0.10364999,0.005
0.10369999,0.005
0.10374999,0.005
0.10379999,0.005
0.10384999,0.004
0.10389999,0.004
0.10394999,0.004
0.10399999,0.004
0.10404999,0.004
0.10409999,0.004
0.10414999,0.004
0.10419999,0.004
0.10424999,0.004
0.10429999,0.004
0.10434999,0.004
0.10439999,0.004
0.10444999,0.004
0.10449999,0.003
0.10454999,0.003
0.10459999,0.003
0.10464999,0.004
0.10469999,0.003
0.10474999,0.003
0.10479999,0.003
0.10484999,0.003
0.10489999,0.003
0.10494999,0.003
0.10499999,0.003
0.10504999,0.003
0.10509999,0.003
0.10514999,0.003
0.10519999,0.002
0.10524999,0.002
0.10529999,0.002
0.10534999,0.002
0.10539999,0.002
0.10544999,0.002
0.10549999,0.001
0.10554999,0.001
0.10559999,0.001
0.10564999,0
0.10569999,0
0.10574999,0
0.10579999,-0.001
0.10584999,-0.001
0.10589999,-0.001
0.10594999,-0.001
0.10599999,-0.002
0.10604999,-0.002
0.10609999,-0.002
0.10614999,-0.002
0.10619999,-0.002
0.10624999,-0.003
0.10629999,-0.003
0.10634999,-0.003
0.10639999,-0.003
0.10644999,-0.004
0.10649999,-0.004
0.10654999,-0.004
0.10659999,-0.004
0.10664999,-0.004
0.10669999,-0.005
0.10674999,-0.005
0.10679999,-0.005
0.10684999,-0.005
0.10689999,-0.005
0.10694999,-0.006
0.10699999,-0.006
0.10704999,-0.006
0.10709999,-0.007
0.107149989,-0.007
0.107199989,-0.007
0.107249989,-0.008
0.107299989,-0.009
0.107349989,-0.01
0.107399989,-0.01
0.107449989,-0.011
0.107499989,-0.011
0.107549989,-0.012
0.107599989,-0.012
0.107649989,-0.013
0.107699989,-0.013
0.107749989,-0.014
0.107799989,-0.014
0.107849989,-0.015
0.107899989,-0.015
0.107949989,-0.015
0.107999989,-0.016
0.108049989,-0.016
0.108099989,-0.016
0.108149989,-0.017
0.108199989,-0.017
0.108249989,-0.017
0.108299989,-0.018
0.108349989,-0.018
0.108399989,-0.019
0.108449989,-0.019
0.108499989,-0.02
0.108549989,-0.02
0.108599989,-0.021
0.108649989,-0.021
0.108699989,-0.022
0.108749989,-0.022
0.108799989,-0.022
0.108849989,-0.023
0.108899989,-0.023
0.108949989,-0.023
0.108999989,-0.023
0.109049989,-0.023
0.109099989,-0.024
0.109149989,-0.024
0.109199989,-0.024
0.109249989,-0.025
0.109299989,-0.025
0.109349989,-0.026
0.109399989,-0.026
0.109449989,-0.027
0.109499989,-0.028
0.109549989,-0.028
0.109599989,-0.029
0.109649989,-0.029
0.109699989,-0.03
0.109749989,-0.031
0.109799989,-0.031
0.109849989,-0.032
0.109899989,-0.032
0.109949989,-0.032
0.109999989,-0.033
0.110049989,-0.033
0.110099989,-0.033
0.110149989,-0.034
0.110199989,-0.034
0.110249989,-0.034
0.110299989,-0.035
0.110349989,-0.035
0.110399989,-0.035
0.110449989,-0.036
0.110499989,-0.036
0.110549989,-0.036
0.110599989,-0.037
0.110649989,-0.037
0.110699989,-0.038
0.110749989,-0.038
0.110799989,-0.039
0.110849989,-0.039
0.110899989,-0.04
0.110949989,-0.04
0.110999989,-0.041
0.111049989,-0.041
0.111099989,-0.042
0.111149989,-0.042
0.111199989,-0.043
0.111249989,-0.043
0.111299989,-0.044
0.111349989,-0.044
0.111399989,-0.045
0.111449989,-0.045
0.111499989,-0.045
0.111549989,-0.046
0.111599989,-0.046
0.111649989,-0.046
0.111699989,-0.047
0.111749989,-0.047
0.111799989,-0.048
0.111849989,-0.048
0.111899989,-0.049
0.111949989,-0.05
0.111999989,-0.05
0.112049989,-0.051
0.112099989,-0.051
0.112149989,-0.051
0.112199989,-0.052
0.112249989,-0.052
0.112299989,-0.052
0.112349989,-0.052
0.112399989,-0.052
0.112449989,-0.053
0.112499989,-0.053
0.112549989,-0.053
0.112599989,-0.053
0.112649989,-0.054
0.112699989,-0.054
0.112749989,-0.054
0.112799989,-0.055
0.112849989,-0.055
0.112899989,-0.055
0.112949989,-0.055
0.112999989,-0.055
0.113049989,-0.055
0.113099989,-0.056
0.113149989,-0.056
0.113199989,-0.056
0.113249989,-0.056
0.113299989,-0.056
0.113349989,-0.056
0.113399989,-0.056
0.113449989,-0.056
0.113499989,-0.056
0.113549989,-0.056
0.113599989,-0.056
0.113649989,-0.055
0.113699989,-0.055
0.113749989,-0.055
0.113799989,-0.055
0.113849989,-0.055
0.113899989,-0.055
0.113949989,-0.055
0.113999989,-0.054
0.114049989,-0.055
0.114099989,-0.055
0.114149989,-0.055
0.114199989,-0.055
0.114249989,-0.055
0.114299989,-0.055
0.114349989,-0.055
0.114399989,-0.055
0.114449989,-0.055
0.114499989,-0.055
0.114549989,-0.056
0.114599989,-0.055
0.114649989,-0.055
0.114699989,-0.055
0.114749989,-0.055
0.114799989,-0.055
0.114849989,-0.055
0.114899989,-0.055
0.114949989,-0.055
0.114999989,-0.054
0.115049989,-0.054
0.115099989,-0.054
0.115149989,-0.053
0.115199989,-0.053
0.115249989,-0.052
0.115299989,-0.052
0.115349989,-0.052
0.115399989,-0.051
0.115449989,-0.051
0.115499989,-0.05
0.115549989,-0.05
0.115599989,-0.049
0.115649989,-0.049
0.115699989,-0.048
0.115749989,-0.048
0.115799989,-0.048
0.115849989,-0.048
0.115899989,-0.048
0.115949989,-0.048
0.115999989,-0.048
0.116049989,-0.047
0.116099989,-0.047
0.116149989,-0.047
0.116199989,-0.046
0.116249989,-0.046
0.116299989,-0.046
0.116349989,-0.045
0.116399989,-0.045
0.116449989,-0.045
0.116499989,-0.045
0.116549989,-0.045
0.116599989,-0.044
0.116649989,-0.044
0.116699989,-0.043
0.116749989,-0.043
0.116799989,-0.043
0.116849989,-0.043
0.116899989,-0.042
0.116949989,-0.042
0.116999989,-0.042
0.117049989,-0.041
0.117099989,-0.041
0.117149989,-0.041
0.117199989,-0.04
0.117249989,-0.04
0.117299989,-0.04
0.117349988,-0.039
0.117399988,-0.039
0.117449988,-0.038
0.117499988,-0.038
0.117549988,-0.038
0.117599988,-0.037
0.117649988,-0.037
0.117699988,-0.037
0.117749988,-0.037
0.117799988,-0.036
0.117849988,-0.036
0.117899988,-0.036
0.117949988,-0.035
0.117999988,-0.035
0.118049988,-0.035
0.118099988,-0.034
0.118149988,-0.034
0.118199988,-0.033
0.118249988,-0.033
0.118299988,-0.032
0.118349988,-0.032
0.118399988,-0.031
0.118449988,-0.031
0.118499988,-0.031
0.118549988,-0.03
0.118599988,-0.03
0.118649988,-0.03
0.118699988,-0.03
0.118749988,-0.03
0.118799988,-0.029
0.118849988,-0.029
0.118899988,-0.029
0.118949988,-0.029
0.118999988,-0.029
0.119049988,-0.029
0.119099988,-0.029
0.119149988,-0.029
0.119199988,-0.029
0.119249988,-0.029
0.119299988,-0.028
0.119349988,-0.028
0.119399988,-0.028
0.119449988,-0.027
0.119499988,-0.027
0.119549988,-0.027
0.119599988,-0.026
0.119649988,-0.026
0.119699988,-0.026
0.119749988,-0.026
0.119799988,-0.026
0.119849988,-0.026
0.119899988,-0.026
0.119949988,-0.025
0.119999988,-0.025
0.120049988,-0.025
0.120099988,-0.025
0.120149988,-0.025
0.120199988,-0.024
0.120249988,-0.024
0.120299988,-0.024
0.120349988,-0.024
0.120399988,-0.023
0.120449988,-0.023
0.120499988,-0.023
0.120549988,-0.023
0.120599988,-0.023
0.120649988,-0.024
0.120699988,-0.024
0.120749988,-0.024
0.120799988,-0.024
0.120849988,-0.024
0.120899988,-0.024
0.120949988,-0.024
0.120999988,-0.023
0.121049988,-0.023
0.121099988,-0.023
0.121149988,-0.024
0.121199988,-0.024
0.121249988,-0.024
0.121299988,-0.025
0.121349988,-0.025
0.121399988,-0.025
0.121449988,-0.025
0.121499988,-0.025
0.121549988,-0.024
0.121599988,-0.024
0.121649988,-0.024
0.121699988,-0.024
0.121749988,-0.024
0.121799988,-0.024
0.121849988,-0.024
0.121899988,-0.024
0.121949988,-0.025
0.121999988,-0.025
0.122049988,-0.025
0.122099988,-0.025
0.122149988,-0.026
0.122199988,-0.026
0.122249988,-0.026
0.122299988,-0.026
0.122349988,-0.026
0.122399988,-0.026
0.122449988,-0.026
0.122499988,-0.026
0.122549988,-0.026
0.122599988,-0.026
0.122649988,-0.026
0.122699988,-0.026
0.122749988,-0.026
0.122799988,-0.025
0.122849988,-0.025
0.122899988,-0.025
0.122949988,-0.025
0.122999988,-0.025
0.123049988,-0.025
0.123099988,-0.025
0.123149988,-0.025
0.123199988,-0.026
0.123249988,-0.026
0.123299988,-0.026
0.123349988,-0.027
0.123399988,-0.027
0.123449988,-0.027
0.123499988,-0.028
0.123549988,-0.028
0.123599988,-0.028
0.123649988,-0.028
0.123699988,-0.028
0.123749988,-0.028
0.123799988,-0.028
0.123849988,-0.028
0.123899988,-0.028
0.123949988,-0.028
0.123999988,-0.028
0.124049988,-0.028
0.124099988,-0.028
0.124149988,-0.028
0.124199988,-0.028
0.124249988,-0.028
0.124299988,-0.028
0.124349988,-0.028
0.124399988,-0.028
0.124449988,-0.028
0.124499988,-0.028
0.124549988,-0.028
0.124599988,-0.028
0.124649988,-0.028
0.124699988,-0.028
0.124749988,-0.029
0.124799988,-0.029
0.124849988,-0.03
0.124899988,-0.03
0.124949988,-0.031
0.124999988,-0.031
0.125049988,-0.031
0.125099988,-0.031
0.125149988,-0.031
0.125199988,-0.031
0.125249988,-0.031
0.125299988,-0.031
0.125349988,-0.031
0.125399988,-0.031
0.125449988,-0.031
0.125499988,-0.031
0.125549988,-0.032
0.125599988,-0.032
0.125649988,-0.033
0.125699988,-0.033
0.125749988,-0.033
